,Experiment Name,Feature_List,Model,Epochs,Hyperparameters,Training Accuracy,Testing Accuracy,Training PR-AUC,Testing PR-AUC,Training Precision,Testing Precision,Training Recall,Testing Recall
128,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[47],"solver=lbfgs, penalty=none, max_iter=600",0.871934605,0.836956522,0.912642312,0.911565955,0.871670702,0.905263158,0.897755611,0.803738318
129,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[36],"solver=lbfgs, penalty=l2, tol=1e-10, max_iter=600",0.869209809,0.842391304,0.910541901,0.91182498,0.86746988,0.897959184,0.897755611,0.822429907
130,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,criterion=gini,1,0.722826087,1,0.846422483,1,0.841463415,1,0.644859813
131,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,criterion=entropy,1,0.733695652,1,0.846579417,1,0.822222222,1,0.691588785
132,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=best",1,0.695652174,1,0.827231666,1,0.814814815,1,0.61682243
133,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random",1,0.793478261,1,0.879265789,1,0.848484848,1,0.785046729
134,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=auto",1,0.760869565,1,0.873271836,1,0.879518072,1,0.682242991
135,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt",1,0.782608696,1,0.875472636,1,0.852631579,1,0.757009346
136,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=log2",1,0.798913043,1,0.887282565,1,0.872340426,1,0.76635514
137,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300",1,0.766304348,1,0.857082524,1,0.796296296,1,0.803738318
138,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2",1,0.793478261,1,0.88090291,1,0.855670103,1,0.775700935
139,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2, min_samples_leaf=1",1,0.755434783,1,0.855364606,1,0.816326531,1,0.747663551
140,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, max_iter=3000",0.953678474,0.875,0.968616552,0.9355064,0.955334988,0.9375,0.960099751,0.841121495
141,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, max_iter=3000",0.934604905,0.885869565,0.954951105,0.942670239,0.933660934,0.947916667,0.947630923,0.85046729
142,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(3, 2), max_iter=3000",0.866485014,0.864130435,0.908160234,0.921647804,0.861575179,0.901960784,0.900249377,0.859813084
143,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(4, 1), max_iter=3000",0.546321526,0.581521739,0.773160763,0.79076087,0.546321526,0.581521739,1,1
144,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), max_iter=3000",0.982288828,0.831521739,0.985453998,0.897957189,0.973170732,0.858490566,0.995012469,0.85046729
145,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, max_iter=3000",0.964577657,0.864130435,0.975258959,0.928342561,0.962962963,0.927083333,0.972568579,0.831775701
146,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, max_iter=3000",0.978201635,0.809782609,0.982487863,0.896764527,0.96836983,0.891304348,0.992518703,0.76635514
147,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=adaptive, max_iter=3000",0.982288828,0.842391304,0.987899429,0.91182498,0.982587065,0.897959184,0.985037406,0.822429907
148,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=invscaling, max_iter=3000",0.96866485,0.755434783,0.983374391,0.868036609,0.987113402,0.869047619,0.955112219,0.682242991
149,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, shuffle=False, max_iter=3000",0.997275204,0.815217391,0.998187433,0.891582951,0.997506234,0.861386139,0.997506234,0.813084112
150,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,loss=deviance,0.946866485,0.858695652,0.962762783,0.926003283,0.943627451,0.926315789,0.960099751,0.822429907
151,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,loss=exponential,0.940054496,0.880434783,0.958032849,0.930889103,0.936430318,0.912621359,0.955112219,0.878504673
152,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse",0.946866485,0.858695652,0.962762783,0.931461849,0.943627451,0.945054945,0.960099751,0.803738318
153,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=squared_error",0.946866485,0.880434783,0.962762783,0.935313876,0.943627451,0.929292929,0.960099751,0.859813084
154,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=2",0.946866485,0.858695652,0.962762783,0.926003283,0.943627451,0.926315789,0.960099751,0.822429907
155,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9",0.941416894,0.880434783,0.960220976,0.94044061,0.943069307,0.947368421,0.950124688,0.841121495
156,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=1",0.941416894,0.880434783,0.960220976,0.94044061,0.943069307,0.947368421,0.950124688,0.841121495
157,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3",0.948228883,0.858695652,0.962883345,0.921301854,0.941605839,0.909090909,0.965087282,0.841121495
158,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",1,0.880434783,1,0.927087566,1,0.897196262,1,0.897196262
159,Experiment-4-MinMax-OneHot,Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.998637602,0.864130435,0.998756219,0.91797465,0.997512438,0.886792453,1,0.878504673
160,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,LogisticRegression,[256],solver=lbfgs max_iter=600,0.870572207,0.858695652,0.911920889,0.919206955,0.871359223,0.900990099,0.895261845,0.85046729
161,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,LogisticRegression,[22],solver=newton-cg max_iter=600,0.869209809,0.85326087,0.911198707,0.9167564,0.871046229,0.9,0.89276808,0.841121495
